name,Route,Source,Dest,Duration,Starting time,Reach Time,Price,Seats,Rating
Aradhana Travels,1-Siliguri to Malda,Siliguri,Malda,05h 30m,21:30,03:00,713,43Seats available,3.86
Aradhana Bus Service,1-Siliguri to Malda,Tenzing Norgay Bus Terminus (...,Malda Rathbari More,05h 40m,20:20,02:00,428,72Seats available,New
Aradhana Bus Service,1-Siliguri to Malda,Tenzing Norgay Bus Terminus (...,Malda Rathbari More,05h 30m,21:00,02:30,665,33Seats available,New
Aradhana Travels,1-Siliguri to Malda,Siliguri,Malda Rath Bari,05h 45m,19:05,00:50,713,31Seats available,3.48
Guru Nanak (Inter City),1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rathbari More,05h 40m,17:30,23:10,499,32Seats available,2.58
Lokenath Bus Service,1-Siliguri to Malda,Siliguri Junction bus stand,Malda,05h 15m,19:15,00:30,INR950,33Seats available,2.24
Easy Ride,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,MALDA BYPASS,05h 10m,18:45,23:55,INR1500,30Seats available,4.7
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 10m,19:30,00:40,INR1200,59Seats available,4.812
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 40m,18:30,00:10,INR1200,59Seats available,4.28
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 15m,18:00,23:15,INR1500,41Seats available,3.97
Aradhana Travels,1-Siliguri to Malda,Siliguri,Malda,08h 00m,22:00,06:00,475,33Seats available,1.312
Modern Travels,1-Siliguri to Malda,Siliguri,MALDA BYPASS,04h 55m,19:00,23:55,INR825,38Seats available,3.6
Mangaldeep,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda,05h 40m,16:30,22:10,INR600,19Seats available,3.5
New Das Paribahan,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Bus Stand,06h 20m,15:40,22:00,INR500,12Seats available,3.1
Lokenath Bus Service,1-Siliguri to Malda,Siliguri Junction bus stand,Malda,06h 45m,15:15,22:00,INR380,12Seats available,2.7
Aradhana Bus Service,1-Siliguri to Malda,Siliguri Bus Stand,Malda,07h 00m,14:30,21:30,665,33Seats available,2.5
Maa Durga Bus Service,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda,07h 30m,18:00,01:30,INR600,14Seats available,2.4
Maulik Paribahan,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 41m,18:30,00:11,INR1000,50Seats available,2.1
NORTH BENGAL STATE TRANSPORT CORPORATION,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Gourkanaya Terminus,10h 00m,07:15,17:15,INR197,46Seats available,3.7
SBSTC-SILIGURI - ASANSOL - 2/2 - VIA - MALDA - 16:00 (AS  - 3810,1-Siliguri to Malda,SILIGURI,MALDA,08h 00m,16:00,00:00,INR225,35Seats available,2.617
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 00m,18:20,23:20,INR600,44Seats available,3.838
Lokenath Bus Service,1-Siliguri to Malda,Siliguri Junction bus stand,Malda,05h 10m,18:45,23:55,INR649,54Seats available,4.713
Royal Cruiser,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Rathbari More,05h 40m,17:35,23:15,665,33Seats available,4.261
Greenline,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda,04h 59m,19:00,23:59,INR1100,42Seats available,5.06
Express Line,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 15m,18:30,23:45,999,41Seats available,4.67
Aradhana Travels,1-Siliguri to Malda,Siliguri,Malda,05h 30m,21:30,03:00,713,43Seats available,3.86
Aradhana Bus Service,1-Siliguri to Malda,Tenzing Norgay Bus Terminus (...,Malda Rathbari More,05h 40m,20:20,02:00,428,72Seats available,New
Aradhana Bus Service,1-Siliguri to Malda,Tenzing Norgay Bus Terminus (...,Malda Rathbari More,05h 30m,21:00,02:30,665,33Seats available,New
Aradhana Travels,1-Siliguri to Malda,Siliguri,Malda Rath Bari,05h 45m,19:05,00:50,713,31Seats available,3.48
Guru Nanak (Inter City),1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rathbari More,05h 40m,17:30,23:10,499,32Seats available,2.58
Lokenath Bus Service,1-Siliguri to Malda,Siliguri Junction bus stand,Malda,05h 15m,19:15,00:30,INR950,33Seats available,2.24
Easy Ride,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,MALDA BYPASS,05h 10m,18:45,23:55,INR1500,30Seats available,4.7
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 10m,19:30,00:40,INR1200,59Seats available,4.812
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 40m,18:30,00:10,INR1200,59Seats available,4.28
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 15m,18:00,23:15,INR1500,41Seats available,3.97
Aradhana Travels,1-Siliguri to Malda,Siliguri,Malda,08h 00m,22:00,06:00,475,33Seats available,1.312
Modern Travels,1-Siliguri to Malda,Siliguri,MALDA BYPASS,04h 55m,19:00,23:55,INR825,38Seats available,3.6
Mangaldeep,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda,05h 40m,16:30,22:10,INR600,19Seats available,3.5
New Das Paribahan,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Bus Stand,06h 20m,15:40,22:00,INR500,12Seats available,3.1
Lokenath Bus Service,1-Siliguri to Malda,Siliguri Junction bus stand,Malda,06h 45m,15:15,22:00,INR380,12Seats available,2.7
Aradhana Bus Service,1-Siliguri to Malda,Siliguri Bus Stand,Malda,07h 00m,14:30,21:30,665,33Seats available,2.5
Maa Durga Bus Service,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda,07h 30m,18:00,01:30,INR600,14Seats available,2.4
Maulik Paribahan,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 41m,18:30,00:11,INR1000,50Seats available,2.1
NORTH BENGAL STATE TRANSPORT CORPORATION,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Gourkanaya Terminus,10h 00m,07:15,17:15,INR197,46Seats available,3.7
SBSTC-SILIGURI - ASANSOL - 2/2 - VIA - MALDA - 16:00 (AS  - 3810,1-Siliguri to Malda,SILIGURI,MALDA,08h 00m,16:00,00:00,INR225,35Seats available,2.617
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 00m,18:20,23:20,INR600,44Seats available,3.838
Lokenath Bus Service,1-Siliguri to Malda,Siliguri Junction bus stand,Malda,05h 10m,18:45,23:55,INR649,54Seats available,4.713
Royal Cruiser,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Rathbari More,05h 40m,17:35,23:15,665,33Seats available,4.261
Greenline,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda,04h 59m,19:00,23:59,INR1100,42Seats available,5.06
Express Line,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 15m,18:30,23:45,999,41Seats available,4.67
Aradhana Travels,1-Siliguri to Malda,Siliguri,Malda,05h 30m,21:30,03:00,713,43Seats available,3.86
Aradhana Bus Service,1-Siliguri to Malda,Tenzing Norgay Bus Terminus (...,Malda Rathbari More,05h 40m,20:20,02:00,428,72Seats available,New
Aradhana Bus Service,1-Siliguri to Malda,Tenzing Norgay Bus Terminus (...,Malda Rathbari More,05h 30m,21:00,02:30,665,33Seats available,New
Aradhana Travels,1-Siliguri to Malda,Siliguri,Malda Rath Bari,05h 45m,19:05,00:50,713,31Seats available,3.48
Guru Nanak (Inter City),1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rathbari More,05h 40m,17:30,23:10,499,32Seats available,2.58
Lokenath Bus Service,1-Siliguri to Malda,Siliguri Junction bus stand,Malda,05h 15m,19:15,00:30,INR950,33Seats available,2.24
Easy Ride,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,MALDA BYPASS,05h 10m,18:45,23:55,INR1500,30Seats available,4.7
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 10m,19:30,00:40,INR1200,59Seats available,4.812
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 40m,18:30,00:10,INR1200,59Seats available,4.28
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 15m,18:00,23:15,INR1500,41Seats available,3.97
Aradhana Travels,1-Siliguri to Malda,Siliguri,Malda,08h 00m,22:00,06:00,475,33Seats available,1.312
Modern Travels,1-Siliguri to Malda,Siliguri,MALDA BYPASS,04h 55m,19:00,23:55,INR825,38Seats available,3.6
Mangaldeep,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda,05h 40m,16:30,22:10,INR600,19Seats available,3.5
New Das Paribahan,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Bus Stand,06h 20m,15:40,22:00,INR500,12Seats available,3.1
Lokenath Bus Service,1-Siliguri to Malda,Siliguri Junction bus stand,Malda,06h 45m,15:15,22:00,INR380,12Seats available,2.7
Aradhana Bus Service,1-Siliguri to Malda,Siliguri Bus Stand,Malda,07h 00m,14:30,21:30,665,33Seats available,2.5
Maa Durga Bus Service,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda,07h 30m,18:00,01:30,INR600,14Seats available,2.4
Maulik Paribahan,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 41m,18:30,00:11,INR1000,50Seats available,2.1
NORTH BENGAL STATE TRANSPORT CORPORATION,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Gourkanaya Terminus,10h 00m,07:15,17:15,INR197,46Seats available,3.7
SBSTC-SILIGURI - ASANSOL - 2/2 - VIA - MALDA - 16:00 (AS  - 3810,1-Siliguri to Malda,SILIGURI,MALDA,08h 00m,16:00,00:00,INR225,35Seats available,2.617
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 00m,18:20,23:20,INR600,44Seats available,3.838
Lokenath Bus Service,1-Siliguri to Malda,Siliguri Junction bus stand,Malda,05h 10m,18:45,23:55,INR649,54Seats available,4.713
Royal Cruiser,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Rathbari More,05h 40m,17:35,23:15,665,33Seats available,4.261
Greenline,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda,04h 59m,19:00,23:59,INR1100,42Seats available,5.06
Express Line,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 15m,18:30,23:45,999,41Seats available,4.67
Aradhana Travels,1-Siliguri to Malda,Siliguri,Malda,05h 30m,21:30,03:00,713,43Seats available,3.86
Aradhana Bus Service,1-Siliguri to Malda,Tenzing Norgay Bus Terminus (...,Malda Rathbari More,05h 40m,20:20,02:00,428,72Seats available,New
Aradhana Bus Service,1-Siliguri to Malda,Tenzing Norgay Bus Terminus (...,Malda Rathbari More,05h 30m,21:00,02:30,665,33Seats available,New
Aradhana Travels,1-Siliguri to Malda,Siliguri,Malda Rath Bari,05h 45m,19:05,00:50,713,31Seats available,3.48
Guru Nanak (Inter City),1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rathbari More,05h 40m,17:30,23:10,499,32Seats available,2.58
Lokenath Bus Service,1-Siliguri to Malda,Siliguri Junction bus stand,Malda,05h 15m,19:15,00:30,INR950,33Seats available,2.24
Easy Ride,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,MALDA BYPASS,05h 10m,18:45,23:55,INR1500,30Seats available,4.7
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 10m,19:30,00:40,INR1200,59Seats available,4.812
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 40m,18:30,00:10,INR1200,59Seats available,4.28
Shyamoli Paribahan Pvt Ltd,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda Rath Bari More,05h 15m,18:00,23:15,INR1500,41Seats available,3.97
Aradhana Travels,1-Siliguri to Malda,Siliguri,Malda,08h 00m,22:00,06:00,475,33Seats available,1.312
Modern Travels,1-Siliguri to Malda,Siliguri,MALDA BYPASS,04h 55m,19:00,23:55,INR825,38Seats available,3.6
Mangaldeep,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Malda,05h 40m,16:30,22:10,INR600,19Seats available,3.5
New Das Paribahan,1-Siliguri to Malda,Tenzing Norgay Central Bus Stand,Bus Stand,06h 20m,15:40,22:00,INR500,12Seats available,3.1
Lokenath Bus Service,1-Siliguri to Malda,Siliguri Junction bus stand,Malda,06h 45m,15:15,22:00,INR380,12Seats available,2.7
